Year,Month,Affiliate_ID,Ftt_Num,Approved_Num,Total_Fee,Approved_Fee,Criteria,Level,Organic,Status,Bank
2020,5,1,1683,0,0,0,,,Organic,,
2020,5,52f4368889cfc,496,496,19290000,19290000,VIPIIAffiliate,FTT > 100 Counts,,Unpaid,CBA
2020,5,532307a825538,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,5,5329feb48a79f,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Unpaid,CBA
2020,5,5334dcc3d215c,495,495,19250000,19250000,VIPIIAffiliate,FTT > 100 Counts,,Paid,NAB
2020,5,533ffb6139522,239,239,9010000,9010000,VIPIIAffiliate,FTT > 100 Counts,,Paid,CBA
2020,5,5345dc5e451f5,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,5,534b66cb63ca8,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,5,536900e1ee0bf,5,5,150000,150000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,5,536a351fad444,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Pending,NAB
2020,5,536b3b92ac8b8,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Rejected,NAB
2020,5,536f1a144884f,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,5,53718280aa55c,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,5,53b3899abf3b7,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,5,53c4373f790c8,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,5,53c634f86522e,2,0,60000,0,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,5,53d658229268b,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,5,540e9fd98f489,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,5,54154213572ce,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,5,541a5728d9712,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,5,541a77c4c04ec,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,5,541f0d673ccca,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Pending,ANZ
2020,5,5424f1b1888a2,5,5,150000,150000,NormalAffiliate,FTT >0 Counts,,Rejected,ANZ
2020,5,542a60ef961fb,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,5,542a610da6b9c,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,5,542a61ca09613,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,5,5430025bbe104,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Pending,ANZ
2020,5,5438d76e388e8,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,5,543f4b40e0b52,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,5,543f57c673f1a,41,41,1385000,1385000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2020,5,54446ccf0da2f,6,6,180000,180000,NormalAffiliate,FTT >0 Counts,,Pending,CBA
2020,5,548c3aced2427,133,133,4770000,4770000,VIPIIAffiliate,FTT > 100 Counts,,Paid,NAB
2020,5,5497efe5c5a0a,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,5,5497f0186b588,11,11,335000,335000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,CBA
2020,5,5497f058408ca,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,5,54a9405a42ba0,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,5,54ae55b3474fb,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
