Year,Month,Affiliate_ID,Ftt_Num,Approved_Num,Total_Fee,Approved_Fee,Criteria,Level,Organic,Status,Bank
2021,6,1,990,0,0,0,,,Organic,,
2021,6,52f4368889cfc,96,95,3310000,3275000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,CBA
2021,6,5334dcc3d215c,285,285,10850000,10850000,VIPIIAffiliate,FTT > 100 Counts,,Unpaid_Bounce_Bank,NAB
2021,6,5.33759E+12,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,6,533ffb6139522,23,23,755000,755000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Pending,ANZ
2021,6,536702f35d1c1,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,6,53c4373f790c8,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,6,53c634f86522e,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Rejected,NAB
2021,6,53e870e1e9907,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,6,54154213572ce,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,5424f1b1888a2,12,12,370000,370000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2021,6,542a607748dcc,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,6,542a610da6b9c,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,6,542a61ca09613,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,5430025bbe104,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,543f57c673f1a,24,24,790000,790000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,ANZ
2021,6,54446ccf0da2f,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,6,548c3aced2427,58,58,1980000,1980000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Pending,ANZ
2021,6,5497efe5c5a0a,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,6,5497f0186b588,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,6,5497f058408ca,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,6,54bcb81ac42f1,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,54d18f3ba89ae,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,6,5558bf85703b0,9,9,270000,270000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,55828e847e269,132,131,4730000,4690000,VIPIIAffiliate,FTT > 100 Counts,,Paid,ANZ
2021,6,55af2f08bc595,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,55b859e3a0d88,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,6,55c434d3577b9,5,5,150000,150000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,6,565ecf8b4ef1c,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,6,566fa58ac8b2a,22,6,720000,180000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,ANZ
2021,6,56a03e7e62ce1,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,6,56bca3c955d24,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,6,5707b2feedec9,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,6,5742884d315d1,65,65,2225000,2225000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,ANZ
2021,6,57639ef2d3676,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,6,5787acd131c9b,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,6,57a0442a3528c,5,5,150000,150000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,6,57bbc42248953,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,6,57bd83971f065,19,19,615000,615000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Pending,ANZ
2021,6,57be95e019a26,6,6,180000,180000,NormalAffiliate,FTT >0 Counts,,Pending,ANZ
2021,6,57c69c6c59213,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,57c974e8b69ee,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,57d220fa4dbb4,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Pending,NAB
2021,6,57d28b3c90d6a,11,11,335000,335000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Rejected,CBA
2021,6,57ebd786b1a26,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Pending,CBA
2021,6,57ee069281a7f,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,6,57ee390158513,2174,2170,86410000,86250000,VIPIIAffiliate,FTT > 100 Counts,,Pending,CBA
2021,6,57f62b028f9b1,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,6,57fc47b4123cd,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,57fca86c2761c,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,6,5804cc624de3a,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,580581f5bfca0,24,24,790000,790000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2021,6,580e2bd70ac4c,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Rejected,ANZ
2021,6,582183503f991,367,366,14130000,14090000,VIPIIAffiliate,FTT > 100 Counts,,Paid,CBA
2021,6,5822c75d69195,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,582c083f47fea,6,6,180000,180000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,6,58378e7f81041,5,5,150000,150000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,6,583e28c6ee5cc,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,584d53cfe1a8f,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,5850cfc1b4328,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,5856ad6fe7c3e,9,9,270000,270000,NormalAffiliate,FTT >0 Counts,,Pending,NAB
2021,6,58585f5087f49,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,6,586212a75fee9,8,8,240000,240000,NormalAffiliate,FTT >0 Counts,,Unpaid_Bounce_Bank,CBA
2021,6,587e207a03b55,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,6,5.8807E+68,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,588613046b875,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,6,58904d0598366,46,46,1560000,1560000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,CBA
2021,6,589c108daf8de,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,6,589c20a290af4,13,13,405000,405000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Pending,ANZ
2021,6,589dfd90519ef,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,6,589dfe20e7ec4,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,589e05122ba6a,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,58aeac422172a,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,6,58beacc6a1ef5,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,58c0c42368902,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Pending,ANZ
2021,6,58dfb884c5f1a,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,6,58e4050558778,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,58e40815257dc,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,58e6f9092a31c,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,6,58ee7fa76988d,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Pending,CBA
2021,6,58f41843d0b5c,77,77,2645000,2645000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2021,6,5910c331c7e0c,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,6,5911de8fe63bf,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,6,591d35ba5b169,8,8,240000,240000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,6,591ec5c4c046e,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,593f8be446ec3,16,5,510000,150000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,CBA
2021,6,5940b29a54e3e,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,5956fc2ae95bd,7,7,210000,210000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,6,5982dcba85285,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,6,59874c489a104,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,6,59a509d710081,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,59a50b3aaf0bc,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,6,59a50ebf13dcd,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,6,59a510311be25,10,10,300000,300000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2021,6,59a974b1bca2b,5,5,150000,150000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,59aa2e8b8015b,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,59c003c214e4b,21,20,685000,650000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,ANZ
2021,6,59c0428c01877,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,6,59c49f2e92257,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,6,5a0dbc78579ab,6,6,180000,180000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,6,5a24855681d8f,5,0,150000,0,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,6,5a24abcad8ff4,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,5a2c2bd6d6ddc,5,0,150000,0,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,6,5a3506bcc5197,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,6,5a508a45244ce,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,5a6de66693736,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,5a7518948a157,8,8,240000,240000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,6,5a75bad02d719,10,3,300000,90000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2021,6,5a76efeec13a2,14,14,440000,440000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,CBA
2021,6,5a7d1324a2ef6,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,5a8094c3085f6,12,12,370000,370000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,CBA
2021,6,5a95a54934803,9,9,270000,270000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,6,5a964cab7635c,35,35,1175000,1175000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,ANZ
2021,6,5ac5b59d76713,5,5,150000,150000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,5ac9f0cb7e88e,3,0,90000,0,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,5ac9f5200765e,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,6,5ad80f8e05323,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,6,5ae2f76982893,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Unpaid_No_Bank,CBA
2021,6,5aeeb04e6bbf7,186,185,6890000,6850000,VIPIIAffiliate,FTT > 100 Counts,,Paid,ANZ
2021,6,5afceb45d987d,15,15,475000,475000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,CBA
2021,6,5b010275b5601,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
