Year,Month,Affiliate_ID,Ftt_Num,Approved_Num,Total_Fee,Approved_Fee,Criteria,Level,Organic,Status,Bank
2020,12,1,809,0,0,0,,,Organic,,
2020,12,52f4368889cfc,201,200,7490000,7450000,VIPIIAffiliate,FTT > 100 Counts,,Paid,ANZ
2020,12,5334dcc3d215c,419,419,16210000,16210000,VIPIIAffiliate,FTT > 100 Counts,,Paid,CBA
2020,12,533ffb6139522,45,45,1525000,1525000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Pending,ANZ
2020,12,5345dc5e451f5,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,12,536c689718cd2,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,12,53718280aa55c,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,12,53765e58110b9,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,12,53c4373f790c8,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,12,53c634f86522e,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Pending,ANZ
2020,12,53e870e1e9907,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,12,54145841a3be1,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,12,54154213572ce,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,12,541a5728d9712,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,12,541a77c4c04ec,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,12,5424f1b1888a2,12,12,370000,370000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2020,12,542a607748dcc,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Pending,CBA
2020,12,5430025bbe104,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Unpaid_No_Bank,CBA
2020,12,543f57c673f1a,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,12,548c3aced2427,23,23,755000,755000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,CBA
2020,12,5497efe5c5a0a,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,12,5497f0186b588,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,12,54d18f3ba89ae,6,6,180000,180000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,12,5558bf85703b0,28,28,930000,930000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,ANZ
2020,12,5566be42cf2f5,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,12,55828e847e269,101,101,3490000,3490000,VIPIIAffiliate,FTT > 100 Counts,,Paid,NAB
2020,12,55962743b5ed3,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Pending,CBA
2020,12,55af2f08bc595,5,5,150000,150000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,12,5636e753577ef,4,0,0,0,,,Organic,,
2020,12,566bc8efe487e,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,12,566fa58ac8b2a,26,26,860000,860000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2020,12,5672651f107a4,5,5,150000,150000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,12,5698c2c66a93a,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,12,56a797e0d01da,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,12,56cb5db0e4579,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Rejected,NAB
2020,12,5742884d315d1,23,23,755000,755000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2020,12,57639ef2d3676,8,8,240000,240000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,12,5763ec251705d,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Unpaid_No_Bank,ANZ
2020,12,5796ffe48c3f5,2,0,60000,0,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,12,57b0a69b213b0,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,12,57bbc42248953,5,5,150000,150000,NormalAffiliate,FTT >0 Counts,,Pending,ANZ
2020,12,57bd83971f065,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Pending,NAB
2020,12,57be95e019a26,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,12,57c002511a1b7,27,27,895000,895000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,ANZ
2020,12,57c69c6c59213,10,10,300000,300000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Pending,NAB
2020,12,57d220fa4dbb4,6,6,180000,180000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,12,57d28b3c90d6a,115,36,4050000,1210000,VIPIIAffiliate,FTT > 100 Counts,,Paid,NAB
2020,12,57d6134715200,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,12,57d6310f1c96d,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Unpaid,ANZ
2020,12,57dc736379754,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Rejected,NAB
2020,12,57edfaa94d0ea,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,12,57ee069281a7f,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,12,57ee390158513,979,978,38610000,38570000,VIPIIAffiliate,FTT > 100 Counts,,Paid,CBA
2020,12,57fc47b4123cd,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,12,57fca86c2761c,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,12,5804cc624de3a,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,12,580581f5bfca0,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Pending,NAB
2020,12,580e2bd70ac4c,13,13,405000,405000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,CBA
2020,12,581196c72f841,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,12,58184c5621e9c,6,6,180000,180000,NormalAffiliate,FTT >0 Counts,,Pending,CBA
2020,12,581b1c669430a,7,7,210000,210000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,12,582183503f991,189,189,7010000,7010000,VIPIIAffiliate,FTT > 100 Counts,,Paid,ANZ
2020,12,5822c75d69195,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,12,582c083f47fea,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,12,58378e7f81041,6,6,180000,180000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,12,58390db6cd5a9,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,12,583e28c6ee5cc,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,12,583e41eb0727f,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,12,584d53cfe1a8f,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,12,5850cfc1b4328,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,12,5856ad6fe7c3e,8,8,240000,240000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,12,58585f5087f49,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,12,58618cf03448c,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Pending,ANZ
2020,12,586212a75fee9,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Pending,NAB
