Year,Month,Affiliate_ID,Ftt_Num,Approved_Num,Total_Fee,Approved_Fee,Criteria,Level,Organic,Status,Bank
2021,2,1,747,0,0,0,,,Organic,,
2021,2,52f4368889cfc,195,195,7250000,7250000,VIPIIAffiliate,FTT > 100 Counts,,Paid,ANZ
2021,2,5334dcc3d215c,938,938,36970000,36970000,VIPIIAffiliate,FTT > 100 Counts,,Pending,CBA
2021,2,533ffb6139522,47,47,1595000,1595000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2021,2,5345dc5e451f5,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,2,534b66cb63ca8,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,2,536900e1ee0bf,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,2,53e870e1e9907,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,2,541026f8dcf5f,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,2,5424f1b1888a2,103,103,3570000,3570000,VIPIIAffiliate,FTT > 100 Counts,,Paid,ANZ
2021,2,542a61ca09613,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,2,5430025bbe104,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Unpaid_Bounce_Bank,CBA
2021,2,543f57c673f1a,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,2,54446ccf0da2f,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,2,548c3aced2427,70,70,2400000,2400000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Pending,ANZ
2021,2,5497efe5c5a0a,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,2,5497f0186b588,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,2,54a9405a42ba0,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,2,54d18f3ba89ae,6,6,180000,180000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,2,5558bf85703b0,17,17,545000,545000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2021,2,5566bc04f0ff8,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Unpaid,CBA
2021,2,55828e847e269,85,84,2925000,2890000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,CBA
2021,2,55962743b5ed3,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Pending,NAB
2021,2,55af2f08bc595,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Rejected,NAB
2021,2,55c434d3577b9,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,2,5636e753577ef,2,0,0,0,,,Organic,,
2021,2,565ecf8b4ef1c,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,2,566fa58ac8b2a,31,20,1035000,650000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,CBA
2021,2,5672651f107a4,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,2,568f8e5b5fd64,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,2,56bca3c955d24,2,0,60000,0,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,2,5742884d315d1,28,28,930000,930000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2021,2,57639ef2d3676,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,2,5796ffe48c3f5,2,0,60000,0,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,2,579b185a88746,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,2,579c27f340f73,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,2,57b0a69b213b0,29,29,965000,965000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Unpaid_No_Bank,NAB
2021,2,57bbc42248953,11,5,335000,150000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2021,2,57bd83971f065,5,5,150000,150000,NormalAffiliate,FTT >0 Counts,,Pending,CBA
2021,2,57be95e019a26,5,5,150000,150000,NormalAffiliate,FTT >0 Counts,,Pending,NAB
2021,2,57c002511a1b7,32,21,1070000,685000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2021,2,57c69c6c59213,10,10,300000,300000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,ANZ
2021,2,57d220fa4dbb4,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,2,57d267613b944,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,2,57d28b3c90d6a,24,14,790000,440000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Unpaid_No_Bank,NAB
2021,2,57edfaa94d0ea,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,2,57ee069281a7f,14,5,440000,150000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,CBA
2021,2,57ee390158513,1487,1487,58930000,58930000,VIPIIAffiliate,FTT > 100 Counts,,Paid,CBA
2021,2,57fca86c2761c,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Rejected,CBA
2021,2,57ff411e57c93,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,2,5804cc624de3a,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,2,580581f5bfca0,25,25,825000,825000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2021,2,580e2bd70ac4c,10,10,300000,300000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,ANZ
2021,2,581196c72f841,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,2,58184c5621e9c,11,4,335000,120000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2021,2,581b1c669430a,5,5,150000,150000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,2,582183503f991,278,278,10570000,10570000,VIPIIAffiliate,FTT > 100 Counts,,Paid,CBA
2021,2,582c083f47fea,7,6,210000,180000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,2,58369afbdfda3,49,49,1665000,1665000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,CBA
2021,2,58378e7f81041,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,2,58390db6cd5a9,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,2,583e41eb0727f,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,2,583fb620c3800,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Pending,NAB
2021,2,58400f0119db6,9,9,270000,270000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,2,584281bc51384,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Pending,CBA
2021,2,584d53cfe1a8f,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Pending,NAB
2021,2,5856ad6fe7c3e,10,10,300000,300000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,CBA
2021,2,58585f5087f49,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,2,58618cf03448c,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,2,586212a75fee9,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,2,586b4c7d7c272,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Pending,ANZ
