Year,Month,Affiliate_ID,Ftt_Num,Approved_Num,Total_Fee,Approved_Fee,Criteria,Level,Organic,Status,Bank
2021,10,1,748,0,0,0,,,Organic,,
2021,10,52f4368889cfc,83,83,2855000,2855000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Pending,NAB
2021,10,5316b1e263122,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,10,5334dcc3d215c,175,175,6450000,6450000,VIPIIAffiliate,FTT > 100 Counts,,Paid,NAB
2021,10,533ffb6139522,11,11,335000,335000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,CBA
2021,10,5345dc5e451f5,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,10,536900e1ee0bf,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,10,536c689718cd2,4,0,120000,0,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,10,53765e58110b9,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,10,53e870e1e9907,5,0,150000,0,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,10,5424f1b1888a2,11,11,335000,335000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2021,10,5430025bbe104,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,10,543f57c673f1a,21,21,685000,685000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Pending,ANZ
2021,10,548c3aced2427,41,41,1385000,1385000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Pending,CBA
2021,10,5497efe5c5a0a,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,10,54a9405a42ba0,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,10,54d18f3ba89ae,5,5,150000,150000,NormalAffiliate,FTT >0 Counts,,Pending,CBA
2021,10,54d498277e7d8,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2021,10,5558bf85703b0,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,10,5566bc04f0ff8,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,10,55828e847e269,119,119,4210000,4210000,VIPIIAffiliate,FTT > 100 Counts,,Paid,NAB
2021,10,55962743b5ed3,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,10,55af2f08bc595,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,10,55c434d3577b9,6,6,180000,180000,NormalAffiliate,FTT >0 Counts,,Pending,CBA
2021,10,55d7fbd5b3c74,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,10,5636e753577ef,1,0,0,0,,,Organic,,
2021,10,565ecf8b4ef1c,11,11,335000,335000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Pending,ANZ
2021,10,566fa58ac8b2a,3,0,90000,0,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2021,10,56701954b9cbc,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Rejected,NAB
2021,10,56a797e0d01da,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2021,10,5729bf44bb0de,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
