Year,Month,Affiliate_ID,Ftt_Num,Approved_Num,Total_Fee,Approved_Fee,Criteria,Level,Organic,Status,Bank
2020,2,1,1868,0,0,0,,,Organic,,
2020,2,52f4368889cfc,711,711,27890000,27890000,VIPIIAffiliate,FTT > 100 Counts,,Unpaid_No_Bank,CBA
2020,2,5334dcc3d215c,200,200,7450000,7450000,VIPIIAffiliate,FTT > 100 Counts,,Paid,ANZ
2020,2,533ffb6139522,233,233,8770000,8770000,VIPIIAffiliate,FTT > 100 Counts,,Rejected,NAB
2020,2,534b66cb63ca8,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,2,536900e1ee0bf,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,2,53718280aa55c,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,2,5391b7fd4c1a9,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,2,53c30c83bc4af,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Pending,ANZ
2020,2,53c4373f790c8,6,6,180000,180000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,2,53c634f86522e,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,2,53e1dba9bca76,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,2,53e4d75ce57aa,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,2,53e870e1e9907,2,2,60000,60000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,2,540911d610de8,1,0,30000,0,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,2,540e9fd98f489,16,16,510000,510000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2020,2,541026f8dcf5f,6,6,180000,180000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,2,54154213572ce,15,14,475000,440000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,ANZ
2020,2,5424f1b1888a2,5,5,150000,150000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,2,542a60ef961fb,12,12,370000,370000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Paid,NAB
2020,2,542a61ca09613,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,2,5430025bbe104,5,5,150000,150000,NormalAffiliate,FTT >0 Counts,,Pending,ANZ
2020,2,543392ea8bdbc,6,6,180000,180000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,2,543f57c673f1a,38,38,1280000,1280000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Pending,NAB
2020,2,54446ccf0da2f,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Unpaid_Bounce_Bank,NAB
2020,2,548c3aced2427,152,152,5530000,5530000,VIPIIAffiliate,FTT > 100 Counts,,Paid,ANZ
2020,2,5497efe5c5a0a,3,3,90000,90000,NormalAffiliate,FTT >0 Counts,,Pending,NAB
2020,2,5497f0186b588,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,NAB
2020,2,5497f058408ca,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,2,54a9405a42ba0,6,6,180000,180000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
2020,2,54d18f3ba89ae,27,27,895000,895000,VIPIAffiliate,10 Counts < FTT <= 100 Counts,,Pending,CBA
2020,2,54d498277e7d8,6,6,180000,180000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,2,5558bf85703b0,542,542,21130000,21130000,VIPIIAffiliate,FTT > 100 Counts,,Unpaid_Bounce_Bank,ANZ
2020,2,5566bc04f0ff8,4,4,120000,120000,NormalAffiliate,FTT >0 Counts,,Paid,CBA
2020,2,55828e847e269,235,235,8850000,8850000,VIPIIAffiliate,FTT > 100 Counts,,Paid,CBA
2020,2,55962743b5ed3,1,1,30000,30000,NormalAffiliate,FTT >0 Counts,,Paid,ANZ
